Target Number,Indicator Number,Description,St. Code,State or Union Territory,Value,Processed Value,Final Value,Map Score,Score,Source
3,3.01,"Assault on Women per 100,000",30,Goa,2.536774662,78.28016925,78.28016925,2.348405077,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",24,Gujarat,0.436799049,98.76874753,98.76874753,2.963062426,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",6,Haryana,2.958409263,74.1664579,74.1664579,2.224993737,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",2,Himachal Pradesh,3.277684562,71.05142317,71.05142317,2.131542695,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",1,Jammu and Kashmir,12.21974476,-16.19249491,0,0,red,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",20,Jharkhand,1.755176573,85.90589286,85.90589286,2.577176786,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",29,Karnataka,6.632261727,38.32222554,38.32222554,1.149666766,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",32,Kerala,8.214078278,22.88910717,22.88910717,0.686673215,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",35,Ladakh,0,103.030412,100,3,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",31,Lakshadweep,1.551036868,87.89759806,87.89759806,2.636927942,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",23,Madhya Pradesh,4.198174258,62.07059259,62.07059259,1.862117778,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",27,Maharashtra,4.63540015,57.80476358,57.80476358,1.734142907,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",14,Manipur,2.023039305,83.29246892,83.29246892,2.498774068,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",17,Meghalaya,1.348213566,89.87645965,89.87645965,2.69629379,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",15,Mizoram,1.184827644,91.47054734,91.47054734,2.74411642,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",13,Nagaland,0.454889608,98.59224556,98.59224556,2.957767367,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",21,Odisha,10.32300327,2.313213559,2.313213559,0.069396407,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",34,Puducherry,2.804592801,75.66718038,75.66718038,2.270015411,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",3,Punjab,1.056109398,92.72639709,92.72639709,2.781791913,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",8,Rajasthan,9.272275603,12.56472121,12.56472121,0.376941636,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",11,Sikkim,2.292913097,80.65942391,80.65942391,2.419782717,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",33,Tamil Nadu,1.448431072,88.89867963,88.89867963,2.666960389,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",36,Telangana,6.205062931,42.49022441,42.49022441,1.274706732,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",16,Tripura,1.660353242,86.83104421,86.83104421,2.604931326,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",9,Uttar Pradesh,1.781171264,85.65227361,85.65227361,2.569568208,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",5,Uttarakhand,6.464218962,39.96174809,39.96174809,1.198852443,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",19,West Bengal,1.308118778,90.26764763,90.26764763,2.708029429,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",35,Andaman and Nicobar Islands,8.408196941,46.81183473,46.81183473,1.404355042,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",37,Andhra Pradesh,11.86838206,22.68312572,22.68312572,0.680493772,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",12,Arunachal Pradesh,4.841995567,71.67982074,71.67982074,2.150394622,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",18,Assam,6.357838099,61.10948359,61.10948359,1.833284508,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",10,Bihar,0.38616918,102.7513775,100,3,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",4,Chandigarh,3.979345303,77.69528999,77.69528999,2.3308587,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",22,Chhattisgarh,5.17514094,69.35671736,69.35671736,2.080701521,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,1.877889389,92.34925111,92.34925111,2.770477533,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",7,Delhi,12.01457642,21.66367709,21.66367709,0.649910313,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",30,Goa,5.964848531,63.84989504,63.84989504,1.915496851,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",24,Gujarat,1.146597504,97.44872656,97.44872656,2.923461797,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",6,Haryana,10.80411063,30.10454824,30.10454824,0.903136447,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",2,Himachal Pradesh,7.167203576,55.46558207,55.46558207,1.663967462,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",1,Jammu and Kashmir,13.09200139,14.15053176,14.15053176,0.424515953,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",20,Jharkhand,3.467913644,81.26162683,81.26162683,2.437848805,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",29,Karnataka,10.14971742,34.66779061,34.66779061,1.040033718,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",32,Kerala,14.78773567,2.325765839,2.325765839,0.069772975,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",35,Ladakh,0.364963504,102.8992498,100,3,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",31,Lakshadweep,1.551036868,94.62847291,94.62847291,2.838854187,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",23,Madhya Pradesh,7.661082838,52.02164234,52.02164234,1.56064927,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",27,Maharashtra,10.24433222,34.00801868,34.00801868,1.02024056,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",14,Manipur,2.606608336,87.26771738,87.26771738,2.618031521,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",17,Meghalaya,2.123436367,90.63699256,90.63699256,2.719109777,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",15,Mizoram,2.551936464,87.64895758,87.64895758,2.629468728,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",13,Nagaland,0.454889608,102.2721733,100,3,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",21,Odisha,17.45595314,-16.28036087,0,0,red,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",34,Puducherry,2.804592801,85.88712375,85.88712375,2.576613712,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",3,Punjab,2.400576311,88.70442859,88.70442859,2.661132858,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",8,Rajasthan,12.41166155,18.89470624,18.89470624,0.566841187,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",11,Sikkim,3.766928659,79.1765227,79.1765227,2.375295681,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",33,Tamil Nadu,1.959886637,91.77746444,91.77746444,2.753323933,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",36,Telangana,13.2900335,12.7696059,12.7696059,0.383088177,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",16,Tripura,2.368044787,88.93127879,88.93127879,2.667938364,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",9,Uttar Pradesh,5.278953215,68.63280922,68.63280922,2.058984277,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",5,Uttarakhand,6.930197936,57.1182798,57.1182798,1.713548394,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",19,West Bengal,2.713743897,86.52063516,86.52063516,2.595619055,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",35,Andaman and Nicobar Islands,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",37,Andhra Pradesh,0.601083932,84.45098191,84.45098191,2.533529457,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",12,Arunachal Pradesh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",18,Assam,0.871639094,77.45218043,77.45218043,2.323565413,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",10,Bihar,3.439019064,11.03843106,11.03843106,0.331152932,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",4,Chandigarh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",22,Chhattisgarh,0.035231671,99.08861666,99.08861666,2.9726585,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",7,Delhi,0.107219819,97.2264058,97.2264058,2.916792174,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",30,Goa,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",24,Gujarat,0.001654542,99.95719982,99.95719982,2.998715995,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",6,Haryana,0.067057277,98.26534241,98.26534241,2.947960272,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",2,Himachal Pradesh,0.014567487,99.62316391,99.62316391,2.988694917,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",1,Jammu and Kashmir,0.138582829,96.41509812,96.41509812,2.892452944,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",20,Jharkhand,5.44438191,-40.83689202,0,0,red,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",29,Karnataka,3.640214729,5.833841718,5.833841718,0.175015252,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",32,Kerala,0.083817125,97.83179365,97.83179365,2.93495381,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",35,Ladakh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",31,Lakshadweep,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",23,Madhya Pradesh,0.086744827,97.75605899,97.75605899,2.93268177,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",27,Maharashtra,0.024916722,99.35544682,99.35544682,2.980663405,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",14,Manipur,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",17,Meghalaya,0.101116017,97.38430076,97.38430076,2.921529023,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",15,Mizoram,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",13,Nagaland,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",21,Odisha,0.081002103,97.90461349,97.90461349,2.937138405,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",34,Puducherry,0.56091856,85.4899917,85.4899917,2.564699751,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",3,Punjab,0.014417876,99.6270341,99.6270341,2.988811023,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",8,Rajasthan,0.01167058,99.69810197,99.69810197,2.990943059,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",11,Sikkim,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",33,Tamil Nadu,0.304932857,92.11190607,92.11190607,2.763357182,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",36,Telangana,0.017141058,99.55659001,99.55659001,2.9866977,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",16,Tripura,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",9,Uttar Pradesh,2.40575731,37.76715372,37.76715372,1.133014612,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",5,Uttarakhand,0.376748958,90.2541458,90.2541458,2.707624374,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.03,"Dowry Cases per 100,000",19,West Bengal,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",35,Andaman and Nicobar Islands,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",37,Andhra Pradesh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",12,Arunachal Pradesh,0.072268591,77.16902943,77.16902943,2.315070883,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",18,Assam,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",10,Bihar,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",4,Chandigarh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",22,Chhattisgarh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",7,Delhi,0.01786997,94.35454942,94.35454942,2.830636483,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",30,Goa,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",24,Gujarat,0.001654542,99.47729994,99.47729994,2.984318998,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",6,Haryana,0.003944546,98.75384582,98.75384582,2.962615375,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",2,Himachal Pradesh,0.029134974,90.79572846,90.79572846,2.723871854,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",1,Jammu and Kashmir,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",20,Jharkhand,0.203103334,35.83593914,35.83593914,1.075078174,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",29,Karnataka,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",32,Kerala,1.11057691,-250.851574,0,0,red,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",35,Ladakh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",31,Lakshadweep,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",23,Madhya Pradesh,0.01376902,95.65011449,95.65011449,2.869503435,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",27,Maharashtra,0.000889883,99.7188697,99.7188697,2.991566091,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",14,Manipur,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",17,Meghalaya,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",15,Mizoram,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",13,Nagaland,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",21,Odisha,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",34,Puducherry,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",3,Punjab,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",8,Rajasthan,0.004376467,98.61739384,98.61739384,2.958521815,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",11,Sikkim,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",33,Tamil Nadu,0.006930292,97.81059384,97.81059384,2.934317815,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",36,Telangana,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",16,Tripura,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",9,Uttar Pradesh,0.001501409,99.52567749,99.52567749,2.985770325,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",5,Uttarakhand,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.04,"Domestic Violence (W) per 100,000",19,West Bengal,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",35,Andaman and Nicobar Islands,28.64042083,-56.28702984,0,0,red,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",37,Andhra Pradesh,4.308440532,78.89099874,78.89099874,2.366729962,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",12,Arunachal Pradesh,3.396623756,83.95666099,83.95666099,2.51869983,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",18,Assam,5.457358006,72.50810687,72.50810687,2.175243206,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",10,Bihar,2.05284462,91.42212053,91.42212053,2.742663616,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",4,Chandigarh,0.094746317,102.3004734,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",22,Chhattisgarh,9.262014724,51.37106877,51.37106877,1.541132063,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,9.389446945,50.6631101,50.6631101,1.519893303,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",7,Delhi,9.006464819,52.79079425,52.79079425,1.583723827,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",30,Goa,0.274245909,101.3032508,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",24,Gujarat,4.134700091,79.85622598,79.85622598,2.395686779,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",6,Haryana,8.713501415,54.41837305,54.41837305,1.632551192,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",2,Himachal Pradesh,0.131107382,102.098467,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",1,Jammu and Kashmir,2.576010236,88.51563714,88.51563714,2.655469114,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",20,Jharkhand,2.679751452,87.93929551,87.93929551,2.638178865,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",29,Karnataka,5.16406361,74.13752452,74.13752452,2.224125736,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",32,Kerala,9.980224846,47.3810019,47.3810019,1.421430057,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",35,Ladakh,0.729927007,98.77168241,98.77168241,2.963150472,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",31,Lakshadweep,17.06140555,8.041004263,8.041004263,0.241230128,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",23,Madhya Pradesh,8.25590451,56.96058485,56.96058485,1.708817546,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",27,Maharashtra,6.738193498,65.39233517,65.39233517,1.961770055,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",14,Manipur,2.139753111,90.93929429,90.93929429,2.728178829,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",17,Meghalaya,12.50468083,33.35620907,33.35620907,1.000686272,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",15,Mizoram,8.931777624,53.20572421,53.20572421,1.596171726,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",13,Nagaland,1.314125535,95.52612638,95.52612638,2.865783791,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",21,Odisha,5.772591028,70.75680764,70.75680764,2.122704229,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",34,Puducherry,8.413778404,56.08350533,56.08350533,1.68250516,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",3,Punjab,3.18274607,85.14487352,85.14487352,2.554346206,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",8,Rajasthan,5.442866626,72.58861475,72.58861475,2.177658443,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",11,Sikkim,16.86928921,9.108320087,9.108320087,0.273249603,orange,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",33,Tamil Nadu,6.88593834,64.57152831,64.57152831,1.937145849,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",36,Telangana,7.787753937,59.5614283,59.5614283,1.786842849,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",16,Tripura,3.266268672,84.68085783,84.68085783,2.540425735,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",9,Uttar Pradesh,4.071820569,80.20555759,80.20555759,2.406166728,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",5,Uttarakhand,8.437193768,55.95341963,55.95341963,1.678602589,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.05,"Sexual Offenses against Children per 100,000",19,West Bengal,3.024887727,86.02186666,86.02186666,2.580656,yellow,NCRB(SLLCrimes-2022)/Census(2011)
3,3.06,"Child Labour per 100,000",35,Andaman and Nicobar Islands,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
3,3.06,"Child Labour per 100,000",37,Andhra Pradesh,0.030255903,94.00132697,94.00132697,2.820039809,yellow,NCRB(SLLCrimes-2022)/Census(2011)
